iter	Accuracy	Logloss
8128	0.9642857143	0.05194035566
8129	0.9642857143	0.05194035566
8130	0.9642857143	0.05194035566
8131	0.9642857143	0.05194035566
8132	0.9642857143	0.05194035566
8133	0.9642857143	0.05194035566
8134	0.9642857143	0.05194035566
8135	0.9642857143	0.05194035566
8136	0.9642857143	0.05194035566
8137	0.9642857143	0.05194035566
8138	0.9642857143	0.05194035566
8139	0.9642857143	0.05194035566
8140	0.9642857143	0.05194035566
8141	0.9642857143	0.05194035566
8142	0.9642857143	0.05194035566
8143	0.9642857143	0.05194035566
8144	0.9642857143	0.05194035566
8145	0.9642857143	0.05194035566
8146	0.9642857143	0.05194035566
8147	0.9642857143	0.05194035566
8148	0.9642857143	0.05194035566
8149	0.9642857143	0.05194035566
8150	0.9642857143	0.05194035566
8151	0.9642857143	0.05194035566
8152	0.9642857143	0.05194035566
8153	0.9642857143	0.05194035566
8154	0.9642857143	0.05194035566
8155	0.9642857143	0.05194035566
8156	0.9642857143	0.05194035566
8157	0.9642857143	0.05194035566
8158	0.9642857143	0.05194035566
8159	0.9642857143	0.05194035566
8160	0.9642857143	0.05194035566
8161	0.9642857143	0.05194035566
8162	0.9642857143	0.05194035566
8163	0.9642857143	0.05194035566
8164	0.9642857143	0.05194035566
8165	0.9642857143	0.05194035566
8166	0.9642857143	0.05194035566
8167	0.9642857143	0.05194035566
8168	0.9642857143	0.05194035566
8169	0.9642857143	0.05194035566
8170	0.9642857143	0.05194035566
8171	0.9642857143	0.05194035566
8172	0.9642857143	0.05194035566
8173	0.9642857143	0.05194035566
8174	0.9642857143	0.05194035566
8175	0.9642857143	0.05194035566
8176	0.9642857143	0.05194035566
8177	0.9642857143	0.05194035566
8178	0.9642857143	0.05194035566
8179	0.9642857143	0.05194035566
8180	0.9642857143	0.05194035566
8181	0.9642857143	0.05194035566
8182	0.9642857143	0.05194035566
8183	0.9642857143	0.05194035566
8184	0.9642857143	0.05194035566
8185	0.9642857143	0.05194035566
8186	0.9642857143	0.05194035566
8187	0.9642857143	0.05194035566
8188	0.9642857143	0.05194035566
8189	0.9642857143	0.05194035566
8190	0.9642857143	0.05194035566
8191	0.9642857143	0.05194035566
8192	0.9642857143	0.05194035566
8193	0.9642857143	0.05194035566
8194	0.9642857143	0.05194035566
8195	0.9642857143	0.05194035566
8196	0.9642857143	0.05194035566
8197	0.9642857143	0.05194035566
8198	0.9642857143	0.05194035566
8199	0.9642857143	0.05194035566
8200	0.9642857143	0.05194035566
8201	0.9642857143	0.05194035566
8202	0.9642857143	0.05194035566
8203	0.9642857143	0.05194035566
8204	0.9642857143	0.05194035566
8205	0.9642857143	0.05194035566
8206	0.9642857143	0.05194035566
8207	0.9642857143	0.05194035566
8208	0.9642857143	0.05194035566
8209	0.9642857143	0.05194035566
8210	0.9642857143	0.05194035566
8211	0.9642857143	0.05194035566
8212	0.9642857143	0.05194035566
8213	0.9642857143	0.05194035566
8214	0.9642857143	0.05194035566
8215	0.9642857143	0.05194035566
8216	0.9642857143	0.05194035566
8217	0.9642857143	0.05194035566
8218	0.9642857143	0.05194035566
8219	0.9642857143	0.05194035566
8220	0.9642857143	0.05194035566
8221	0.9642857143	0.05194035566
8222	0.9642857143	0.05194035566
8223	0.9642857143	0.05194035566
8224	0.9642857143	0.05194035566
8225	0.9642857143	0.05194035566
8226	0.9642857143	0.05194035566
8227	0.9642857143	0.05194035566
8228	0.9642857143	0.05194035566
8229	0.9642857143	0.05194035566
8230	0.9642857143	0.05194035566
8231	0.9642857143	0.05194035566
8232	0.9642857143	0.05194035566
8233	0.9642857143	0.05194035566
8234	0.9642857143	0.05194035566
8235	0.9642857143	0.05194035566
8236	0.9642857143	0.05194035566
8237	0.9642857143	0.05194035566
8238	0.9642857143	0.05194035566
8239	0.9642857143	0.05194035566
8240	0.9642857143	0.05194035566
8241	0.9642857143	0.05194035566
8242	0.9642857143	0.05194035566
8243	0.9642857143	0.05194035566
8244	0.9642857143	0.05194035566
8245	0.9642857143	0.05194035566
8246	0.9642857143	0.05194035566
8247	0.9642857143	0.05194035566
8248	0.9642857143	0.05194035566
8249	0.9642857143	0.05194035566
8250	0.9642857143	0.05194035566
8251	0.9642857143	0.05194035566
8252	0.9642857143	0.05194035566
8253	0.9642857143	0.05194035566
8254	0.9642857143	0.05194035566
8255	0.9642857143	0.05194035566
8256	0.9642857143	0.05194035566
8257	0.9642857143	0.05194035566
8258	0.9642857143	0.05194035566
8259	0.9642857143	0.05194035566
8260	0.9642857143	0.05194035566
8261	0.9642857143	0.05194035566
8262	0.9642857143	0.05194035566
8263	0.9642857143	0.05194035566
8264	0.9642857143	0.05194035566
8265	0.9642857143	0.05194035566
8266	0.9642857143	0.05194035566
8267	0.9642857143	0.05194035566
8268	0.9642857143	0.05194035566
8269	0.9642857143	0.05194035566
8270	0.9642857143	0.05194035566
8271	0.9642857143	0.05194035566
8272	0.9642857143	0.05194035566
8273	0.9642857143	0.05194035566
8274	0.9642857143	0.05194035566
8275	0.9642857143	0.05194035566
8276	0.9642857143	0.05194035566
8277	0.9642857143	0.05194035566
8278	0.9642857143	0.05194035566
8279	0.9642857143	0.05194035566
8280	0.9642857143	0.05194035566
8281	0.9642857143	0.05194035566
8282	0.9642857143	0.05194035566
8283	0.9642857143	0.05194035566
8284	0.9642857143	0.05194035566
8285	0.9642857143	0.05194035566
8286	0.9642857143	0.05194035566
8287	0.9642857143	0.05194035566
8288	0.9642857143	0.05194035566
8289	0.9642857143	0.05194035566
8290	0.9642857143	0.05194035566
8291	0.9642857143	0.05194035566
8292	0.9642857143	0.05194035566
8293	0.9642857143	0.05194035566
8294	0.9642857143	0.05194035566
8295	0.9642857143	0.05194035566
8296	0.9642857143	0.05194035566
8297	0.9642857143	0.05194035566
8298	0.9642857143	0.05194035566
8299	0.9642857143	0.05194035566
8300	0.9642857143	0.05194035566
8301	0.9642857143	0.05194035566
8302	0.9642857143	0.05194035566
8303	0.9642857143	0.05194035566
8304	0.9642857143	0.05194035566
8305	0.9642857143	0.05194035566
8306	0.9642857143	0.05194035566
8307	0.9642857143	0.05194035566
8308	0.9642857143	0.05194035566
8309	0.9642857143	0.05194035566
8310	0.9642857143	0.05194035566
8311	0.9642857143	0.05194035566
8312	0.9642857143	0.05194035566
8313	0.9642857143	0.05194035566
8314	0.9642857143	0.05194035566
8315	0.9642857143	0.05194035566
8316	0.9642857143	0.05194035566
8317	0.9642857143	0.05194035566
8318	0.9642857143	0.05194035566
8319	0.9642857143	0.05194035566
8320	0.9642857143	0.05194035566
8321	0.9642857143	0.05194035566
8322	0.9642857143	0.05194035566
8323	0.9642857143	0.05194035566
8324	0.9642857143	0.05194035566
8325	0.9642857143	0.05194035566
8326	0.9642857143	0.05194035566
8327	0.9642857143	0.05194035566
8328	0.9642857143	0.05194035566
8329	0.9642857143	0.05194035566
8330	0.9642857143	0.05194035566
8331	0.9642857143	0.05194035566
8332	0.9642857143	0.05194035566
8333	0.9642857143	0.05194035566
8334	0.9642857143	0.05194035566
8335	0.9642857143	0.05194035566
8336	0.9642857143	0.05194035566
8337	0.9642857143	0.05194035566
8338	0.9642857143	0.05194035566
8339	0.9642857143	0.05194035566
8340	0.9642857143	0.05194035566
8341	0.9642857143	0.05194035566
8342	0.9642857143	0.05194035566
8343	0.9642857143	0.05194035566
8344	0.9642857143	0.05194035566
8345	0.9642857143	0.05194035566
8346	0.9642857143	0.05194035566
8347	0.9642857143	0.05194035566
8348	0.9642857143	0.05194035566
8349	0.9642857143	0.05194035566
8350	0.9642857143	0.05194035566
8351	0.9642857143	0.05194035566
8352	0.9642857143	0.05194035566
8353	0.9642857143	0.05194035566
8354	0.9642857143	0.05194035566
8355	0.9642857143	0.05194035566
8356	0.9642857143	0.05194035566
8357	0.9642857143	0.05194035566
8358	0.9642857143	0.05194035566
8359	0.9642857143	0.05194035566
8360	0.9642857143	0.05194035566
8361	0.9642857143	0.05194035566
8362	0.9642857143	0.05194035566
8363	0.9642857143	0.05194035566
8364	0.9642857143	0.05194035566
8365	0.9642857143	0.05194035566
8366	0.9642857143	0.05194035566
8367	0.9642857143	0.05194035566
8368	0.9642857143	0.05194035566
8369	0.9642857143	0.05194035566
8370	0.9642857143	0.05194035566
8371	0.9642857143	0.05194035566
8372	0.9642857143	0.05194035566
8373	0.9642857143	0.05194035566
8374	0.9642857143	0.05194035566
8375	0.9642857143	0.05194035566
8376	0.9642857143	0.05194035566
8377	0.9642857143	0.05194035566
8378	0.9642857143	0.05194035566
8379	0.9642857143	0.05194035566
8380	0.9642857143	0.05194035566
8381	0.9642857143	0.05194035566
8382	0.9642857143	0.05194035566
8383	0.9642857143	0.05194035566
8384	0.9642857143	0.05194035566
8385	0.9642857143	0.05194035566
8386	0.9642857143	0.05194035566
8387	0.9642857143	0.05194035566
8388	0.9642857143	0.05194035566
8389	0.9642857143	0.05194035566
8390	0.9642857143	0.05194035566
8391	0.9642857143	0.05194035566
8392	0.9642857143	0.05194035566
8393	0.9642857143	0.05194035566
8394	0.9642857143	0.05194035566
8395	0.9642857143	0.05194035566
8396	0.9642857143	0.05194035566
8397	0.9642857143	0.05194035566
8398	0.9642857143	0.05194035566
8399	0.9642857143	0.05194035566
8400	0.9642857143	0.05194035566
8401	0.9642857143	0.05194035566
8402	0.9642857143	0.05194035566
8403	0.9642857143	0.05194035566
8404	0.9642857143	0.05194035566
8405	0.9642857143	0.05194035566
8406	0.9642857143	0.05194035566
8407	0.9642857143	0.05194035566
8408	0.9642857143	0.05194035566
8409	0.9642857143	0.05194035566
8410	0.9642857143	0.05194035566
8411	0.9642857143	0.05194035566
8412	0.9642857143	0.05194035566
8413	0.9642857143	0.05194035566
8414	0.9642857143	0.05194035566
8415	0.9642857143	0.05194035566
8416	0.9642857143	0.05194035566
8417	0.9642857143	0.05194035566
8418	0.9642857143	0.05194035566
8419	0.9642857143	0.05194035566
8420	0.9642857143	0.05194035566
8421	0.9642857143	0.05194035566
8422	0.9642857143	0.05194035566
8423	0.9642857143	0.05194035566
8424	0.9642857143	0.05194035566
8425	0.9642857143	0.05194035566
8426	0.9642857143	0.05194035566
8427	0.9642857143	0.05194035566
8428	0.9642857143	0.05194035566
8429	0.9642857143	0.05194035566
8430	0.9642857143	0.05194035566
8431	0.9642857143	0.05194035566
8432	0.9642857143	0.05194035566
8433	0.9642857143	0.05194035566
8434	0.9642857143	0.05194035566
8435	0.9642857143	0.05194035566
8436	0.9642857143	0.05194035566
8437	0.9642857143	0.05194035566
8438	0.9642857143	0.05194035566
8439	0.9642857143	0.05194035566
8440	0.9642857143	0.05194035566
8441	0.9642857143	0.05194035566
8442	0.9642857143	0.05194035566
8443	0.9642857143	0.05194035566
8444	0.9642857143	0.05194035566
8445	0.9642857143	0.05194035566
8446	0.9642857143	0.05194035566
8447	0.9642857143	0.05194035566
8448	0.9642857143	0.05194035566
8449	0.9642857143	0.05194035566
8450	0.9642857143	0.05194035566
8451	0.9642857143	0.05194035566
8452	0.9642857143	0.05194035566
8453	0.9642857143	0.05194035566
8454	0.9642857143	0.05194035566
8455	0.9642857143	0.05194035566
8456	0.9642857143	0.05194035566
8457	0.9642857143	0.05194035566
8458	0.9642857143	0.05194035566
8459	0.9642857143	0.05194035566
8460	0.9642857143	0.05194035566
8461	0.9642857143	0.05194035566
8462	0.9642857143	0.05194035566
8463	0.9642857143	0.05194035566
8464	0.9642857143	0.05194035566
8465	0.9642857143	0.05194035566
8466	0.9642857143	0.05194035566
8467	0.9642857143	0.05194035566
8468	0.9642857143	0.05194035566
8469	0.9642857143	0.05194035566
8470	0.9642857143	0.05194035566
8471	0.9642857143	0.05194035566
8472	0.9642857143	0.05194035566
8473	0.9642857143	0.05194035566
8474	0.9642857143	0.05194035566
8475	0.9642857143	0.05194035566
8476	0.9642857143	0.05194035566
8477	0.9642857143	0.05194035566
8478	0.9642857143	0.05194035566
8479	0.9642857143	0.05194035566
8480	0.9642857143	0.05194035566
8481	0.9642857143	0.05194035566
8482	0.9642857143	0.05194035566
8483	0.9642857143	0.05194035566
8484	0.9642857143	0.05194035566
8485	0.9642857143	0.05194035566
8486	0.9642857143	0.05194035566
8487	0.9642857143	0.05194035566
8488	0.9642857143	0.05194035566
8489	0.9642857143	0.05194035566
8490	0.9642857143	0.05194035566
8491	0.9642857143	0.05194035566
8492	0.9642857143	0.05194035566
8493	0.9642857143	0.05194035566
8494	0.9642857143	0.05194035566
8495	0.9642857143	0.05194035566
8496	0.9642857143	0.05194035566
8497	0.9642857143	0.05194035566
8498	0.9642857143	0.05194035566
8499	0.9642857143	0.05194035566
8500	0.9642857143	0.05194035566
8501	0.9642857143	0.05194035566
8502	0.9642857143	0.05194035566
8503	0.9642857143	0.05194035566
8504	0.9642857143	0.05194035566
8505	0.9642857143	0.05194035566
8506	0.9642857143	0.05194035566
8507	0.9642857143	0.05194035566
8508	0.9642857143	0.05194035566
8509	0.9642857143	0.05194035566
8510	0.9642857143	0.05194035566
8511	0.9642857143	0.05194035566
8512	0.9642857143	0.05194035566
8513	0.9642857143	0.05194035566
8514	0.9642857143	0.05194035566
8515	0.9642857143	0.05194035566
8516	0.9642857143	0.05194035566
8517	0.9642857143	0.05194035566
8518	0.9642857143	0.05194035566
8519	0.9642857143	0.05194035566
8520	0.9642857143	0.05194035566
8521	0.9642857143	0.05194035566
8522	0.9642857143	0.05194035566
8523	0.9642857143	0.05194035566
8524	0.9642857143	0.05194035566
8525	0.9642857143	0.05194035566
8526	0.9642857143	0.05194035566
8527	0.9642857143	0.05194035566
8528	0.9642857143	0.05194035566
8529	0.9642857143	0.05194035566
8530	0.9642857143	0.05194035566
8531	0.9642857143	0.05194035566
8532	0.9642857143	0.05194035566
8533	0.9642857143	0.05194035566
8534	0.9642857143	0.05194035566
8535	0.9642857143	0.05194035566
8536	0.9642857143	0.05194035566
8537	0.9642857143	0.05194035566
8538	0.9642857143	0.05194035566
8539	0.9642857143	0.05194035566
8540	0.9642857143	0.05194035566
8541	0.9642857143	0.05194035566
8542	0.9642857143	0.05194035566
8543	0.9642857143	0.05194035566
8544	0.9642857143	0.05194035566
8545	0.9642857143	0.05194035566
8546	0.9642857143	0.05194035566
8547	0.9642857143	0.05194035566
8548	0.9642857143	0.05194035566
8549	0.9642857143	0.05194035566
8550	0.9642857143	0.05194035566
8551	0.9642857143	0.05194035566
8552	0.9642857143	0.05194035566
8553	0.9642857143	0.05194035566
8554	0.9642857143	0.05194035566
8555	0.9642857143	0.05194035566
8556	0.9642857143	0.05194035566
8557	0.9642857143	0.05194035566
8558	0.9642857143	0.05194035566
8559	0.9642857143	0.05194035566
8560	0.9642857143	0.05194035566
8561	0.9642857143	0.05194035566
8562	0.9642857143	0.05194035566
8563	0.9642857143	0.05194035566
8564	0.9642857143	0.05194035566
8565	0.9642857143	0.05194035566
8566	0.9642857143	0.05194035566
8567	0.9642857143	0.05194035566
8568	0.9642857143	0.05194035566
8569	0.9642857143	0.05194035566
8570	0.9642857143	0.05194035566
8571	0.9642857143	0.05194035566
8572	0.9642857143	0.05194035566
8573	0.9642857143	0.05194035566
8574	0.9642857143	0.05194035566
8575	0.9642857143	0.05194035566
8576	0.9642857143	0.05194035566
8577	0.9642857143	0.05194035566
8578	0.9642857143	0.05194035566
8579	0.9642857143	0.05194035566
8580	0.9642857143	0.05194035566
8581	0.9642857143	0.05194035566
8582	0.9642857143	0.05194035566
8583	0.9642857143	0.05194035566
8584	0.9642857143	0.05194035566
8585	0.9642857143	0.05194035566
8586	0.9642857143	0.05194035566
8587	0.9642857143	0.05194035566
8588	0.9642857143	0.05194035566
8589	0.9642857143	0.05194035566
8590	0.9642857143	0.05194035566
8591	0.9642857143	0.05194035566
8592	0.9642857143	0.05194035566
8593	0.9642857143	0.05194035566
8594	0.9642857143	0.05194035566
8595	0.9642857143	0.05194035566
8596	0.9642857143	0.05194035566
8597	0.9642857143	0.05194035566
8598	0.9642857143	0.05194035566
8599	0.9642857143	0.05194035566
8600	0.9642857143	0.05194035566
8601	0.9642857143	0.05194035566
8602	0.9642857143	0.05194035566
8603	0.9642857143	0.05194035566
8604	0.9642857143	0.05194035566
8605	0.9642857143	0.05194035566
8606	0.9642857143	0.05194035566
8607	0.9642857143	0.05194035566
8608	0.9642857143	0.05194035566
8609	0.9642857143	0.05194035566
8610	0.9642857143	0.05194035566
8611	0.9642857143	0.05194035566
8612	0.9642857143	0.05194035566
8613	0.9642857143	0.05194035566
8614	0.9642857143	0.05194035566
8615	0.9642857143	0.05194035566
8616	0.9642857143	0.05194035566
8617	0.9642857143	0.05194035566
8618	0.9642857143	0.05194035566
8619	0.9642857143	0.05194035566
8620	0.9642857143	0.05194035566
8621	0.9642857143	0.05194035566
8622	0.9642857143	0.05194035566
8623	0.9642857143	0.05194035566
8624	0.9642857143	0.05194035566
8625	0.9642857143	0.05194035566
8626	0.9642857143	0.05194035566
8627	0.9642857143	0.05194035566
8628	0.9642857143	0.05194035566
8629	0.9642857143	0.05194035566
8630	0.9642857143	0.05194035566
8631	0.9642857143	0.05194035566
8632	0.9642857143	0.05194035566
8633	0.9642857143	0.05194035566
8634	0.9642857143	0.05194035566
8635	0.9642857143	0.05194035566
8636	0.9642857143	0.05194035566
8637	0.9642857143	0.05194035566
8638	0.9642857143	0.05194035566
8639	0.9642857143	0.05194035566
8640	0.9642857143	0.05194035566
8641	0.9642857143	0.05194035566
8642	0.9642857143	0.05194035566
8643	0.9642857143	0.05194035566
8644	0.9642857143	0.05194035566
8645	0.9642857143	0.05194035566
8646	0.9642857143	0.05194035566
8647	0.9642857143	0.05194035566
8648	0.9642857143	0.05194035566
8649	0.9642857143	0.05194035566
8650	0.9642857143	0.05194035566
8651	0.9642857143	0.05194035566
8652	0.9642857143	0.05194035566
8653	0.9642857143	0.05194035566
8654	0.9642857143	0.05194035566
8655	0.9642857143	0.05194035566
8656	0.9642857143	0.05194035566
8657	0.9642857143	0.05194035566
8658	0.9642857143	0.05194035566
8659	0.9642857143	0.05194035566
8660	0.9642857143	0.05194035566
8661	0.9642857143	0.05194035566
8662	0.9642857143	0.05194035566
8663	0.9642857143	0.05194035566
8664	0.9642857143	0.05194035566
8665	0.9642857143	0.05194035566
8666	0.9642857143	0.05194035566
8667	0.9642857143	0.05194035566
8668	0.9642857143	0.05194035566
8669	0.9642857143	0.05194035566
8670	0.9642857143	0.05194035566
8671	0.9642857143	0.05194035566
8672	0.9642857143	0.05194035566
8673	0.9642857143	0.05194035566
8674	0.9642857143	0.05194035566
8675	0.9642857143	0.05194035566
8676	0.9642857143	0.05194035566
8677	0.9642857143	0.05194035566
8678	0.9642857143	0.05194035566
8679	0.9642857143	0.05194035566
8680	0.9642857143	0.05194035566
8681	0.9642857143	0.05194035566
8682	0.9642857143	0.05194035566
8683	0.9642857143	0.05194035566
8684	0.9642857143	0.05194035566
8685	0.9642857143	0.05194035566
8686	0.9642857143	0.05194035566
8687	0.9642857143	0.05194035566
8688	0.9642857143	0.05194035566
8689	0.9642857143	0.05194035566
8690	0.9642857143	0.05194035566
8691	0.9642857143	0.05194035566
8692	0.9642857143	0.05194035566
8693	0.9642857143	0.05194035566
8694	0.9642857143	0.05194035566
8695	0.9642857143	0.05194035566
8696	0.9642857143	0.05194035566
8697	0.9642857143	0.05194035566
8698	0.9642857143	0.05194035566
8699	0.9642857143	0.05194035566
8700	0.9642857143	0.05194035566
8701	0.9642857143	0.05194035566
8702	0.9642857143	0.05194035566
8703	0.9642857143	0.05194035566
8704	0.9642857143	0.05194035566
8705	0.9642857143	0.05194035566
8706	0.9642857143	0.05194035566
8707	0.9642857143	0.05194035566
8708	0.9642857143	0.05194035566
8709	0.9642857143	0.05194035566
8710	0.9642857143	0.05194035566
8711	0.9642857143	0.05194035566
8712	0.9642857143	0.05194035566
